# elog __FUNCTION__ corrections (single-name-per-function)
# address	current_name	elog_name	module	current_conf	elog_call_count
0x004eeb72	pb_evenai_rx_type_4_analyse	PB_RxEvenAIVADInfo	pb.evenai	HIGH	2
0x004ef50c	pb_evenai_reply	PB_RxEvenAIReplyInfo	pb.evenai	HIGH	2
0x004efd78	pb_evenai_tx_encode_reply	APP_PbTxEncodeEvenAIEvent	pb.evenai	HIGH	3
0x004f0882	hal_i2c_handler	HAL_I2CInit	hal.i2c	HIGH	1
0x004f5a48	als_probe_device	DRV_ALSInit	sensor_als	HIGH	2
0x004f5b52	als_read_raw_lux	DRV_ALSReadData	sensor_als	HIGH	1
0x004f5bd4	als_start_continuous	DRV_ALSOpen	sensor_als	HIGH	2
0x004f5c92	als_stop_continuous	DRV_ALSClose	sensor_als	HIGH	1
0x004f5d2a	als_polling_task	DRV_ALSTimerHandlerStart	sensor_als	HIGH	2
0x004f62a4	ringbuf_alloc	fifo_create	ui_common_api	HIGH	1
0x004f632a	ringbuf_write	fifo_push	ui_common_api	HIGH	3
0x004f649c	ringbuf_read	fifo_pop	ui_common_api	HIGH	3
0x004f671c	onboarding_news_page_create	Onboarding_NewsWidget_init_Reflash	onboarding.news	HIGH	1
0x004f6b06	onboarding_news_page_show	Onboarding_NewsWidget_init	onboarding.news	HIGH	1
0x004f6cf8	onboarding_news_command_dispatch	onboarding_news_ext_input_event_warpper	onboarding.news	HIGH	1
0x004f7184	onboarding_news_data_handler	onboarding_news_ext_event_handler	onboarding.news	HIGH	2
0x004f72e4	onboarding_news_refresh_content	onboarding_news_ext_Widget_init	onboarding.news	HIGH	1
0x004f762c	onboarding_news_text_set	onboarding_news_page_fifo_pop	onboarding.news	HIGH	1
0x004f76dc	onboarding_news_scroll_handler	onboarding_news_page_fifo_peek_at	onboarding.news	HIGH	2
0x004f7ac0	onboarding_news_item_render	onboarding_news_scroll_load_news_data	onboarding.news	HIGH	1
0x004f7c7c	onboarding_news_timer_callback	onboarding_news_scroll_update_content_state	onboarding.news	HIGH	2
0x004f7dcc	onboarding_news_scroll_page	onboarding_news_scroll_handle_vertical_scroll	onboarding.news	HIGH	6
0x004f80ec	onboarding_news_layout_update	onboarding_news_scroll_switch_to_next_news	onboarding.news	HIGH	3
0x004f8848	onboarding_news_animation_start	onboarding_news_scroll_content_with_anim	onboarding.news	HIGH	1
0x004f8910	onboarding_news_animation_stop	onboarding_news_scroll_discard_read_news_from_fifo	onboarding.news	HIGH	1
0x004f899c	onboarding_news_style_apply	onboarding_news_scroll_load_next_available_news	onboarding.news	HIGH	1
0x004f8a7c	onboarding_news_image_set	onboarding_news_scroll_clamp_target_y	onboarding.news	HIGH	1
0x004f8bb0	onboarding_news_subtitle_set	onboarding_news_scroll_can_scroll_down	onboarding.news	HIGH	3
0x004f8cdc	onboarding_news_footer_update	onboarding_news_scroll_can_scroll_up	onboarding.news	HIGH	1
0x004f8d6a	onboarding_news_close	onboarding_news_scroll_reset_content_position	onboarding.news	HIGH	1
0x004f90de	onboarding_stock_page_create	onboarding_stock_page_peek_data_at	onboarding.stock	HIGH	2
0x004f91b8	onboarding_stock_page_show	onboarding_stock_scroll_create_container	onboarding.stock	HIGH	1
0x004f99e2	onboarding_stock_command_dispatch	onboarding_stock_scroll_load_stock_data	onboarding.stock	HIGH	1
0x004f9c00	onboarding_stock_data_handler	onboarding_stock_ext_event_handler	onboarding.stock	HIGH	6
0x004f9f1c	onboarding_stock_refresh_content	onboarding_stock_ext_Widget_init	onboarding.stock	HIGH	4
0x004fa1bc	onboarding_stock_ticker_parse	Onboarding_Stock_Page_Reflash	onboarding.stock	HIGH	2
0x004fa344	onboarding_stock_layout_update	Onboarding_StockWidget_MainPage_init	onboarding.stock	HIGH	3
0x004fab12	onboarding_stock_chart_render	onboarding_update_separator_lines_visibility	onboarding.stock	HIGH	1
0x004fbf54	onboarding_animation_start	onboarding_animation_init	onboarding.animation	HIGH	2
0x004fc23e	onboarding_animation_stop	onboarding_animation_deinit	onboarding.animation	HIGH	1
0x004fc30e	onboarding_animation_set_step	onboarding_animation_show_for_substep	onboarding.animation	HIGH	1
0x004fc3a2	onboarding_animation_play_slot	onboarding_animation_show_phase	onboarding.animation	HIGH	1
0x004fc728	pb_glasses_case_rx_dispatch	APP_PbRxGlassesCaseFrameDataProcess	pb.glasses_case	HIGH	5
0x004fc91a	pb_glasses_case_validate_status	PB_RxGlassesCaseInfo	pb.glasses_case	HIGH	1
0x004fd046	display_trigger_callback	DEV_SendMessage	pb.box_detect	HIGH	1
0x004fd260	device_mgr_periodic_tick	DEV_CheckBatInfo	device_mgr	HIGH	2
0x004fd374	device_mgr_check_ble_timeout	DEV_CheckBoxOtaTimeout	device_mgr	HIGH	1
0x004fd530	device_mgr_detect_low_temperature	DEV_AgingRecordSocTo10Time	device_mgr	HIGH	2
0x004fd75a	thread_input_set_priority	INP_ThreadInit	thread.input	HIGH	2
0x004fd80e	thread_input_init_d80e	INP_ResourceInit	thread.input	HIGH	2
0x004fd966	thread_input_dispatch	INP_MessageProcesser	thread.input	HIGH	1
0x004fda6a	box_detect_debounce_timer	INP_BoxDetectInCase	box.detect	HIGH	1
0x004fdb2c	thread_input_event	INP_ThreadExit	thread.input	HIGH	1
0x0051595c	master_leg_check_conn_ready	appMasterScanMode	master.leg	HIGH	2
0x00515d30	kv_ring_handler	SVC_KvdbWriteRing	kv.ring	HIGH	1
0x0051a1f2	SmpDbAllocRecord	smpDbAddDevice	ble.smp	HIGH	4
0x0051a3b0	SmpDbFindByConnId	smpDbGetRecord	ble.smp	HIGH	8
0x0051b00c	SmpDbSetPairingTimer	SmpDbPairingFailed	ble.smp	HIGH	1
0x0051de84	navigation_ui_draw_de84	prvCommand_mv	app.navigation	HIGH	5
0x0051e7a4	prvCommand_filesystem_handler	prvCommand_df	prvCommand_filesystem	HIGH	1
0x005221d4	system_monitor_handler	system_monitor_common_data_handler	system_monitor	HIGH	3
0x00522404	system_monitor_get_counter	_kvdbUpdataTime	system_monitor	HIGH	2
0x005230ec	bq25180_read_status_raw	DRV_Bq25180ReadEvent	bp25180	HIGH	1
0x005231cc	bq25180_read_config	DRV_Bq25180ReadStatet	bp25180	HIGH	1
0x005232f0	bp25180_read_chip_revision	bq25180_read_device_id	bp25180	HIGH	2
0x005233f6	bq25180_set_voltage	DRV_Bq25180SetBatteryRegulationVoltage	bp25180	HIGH	1
0x00523482	bq25180_set_current	DRV_Bq25180SetBatteryUnderVoltage_lockout	bp25180	HIGH	1
0x0052357c	bq25180_set_timer	DRV_Bq25180SetFastchargeCurrent	bp25180	HIGH	1
0x0052379e	bp25180_verify_revision_and_init	DRV_Bq25180HwInit	bp25180	HIGH	2
0x00523b30	bq27427_read_voltage	bq27427_read_battery_voltage	drv.drv_bq27427	HIGH	1
0x00523b88	DRV_Bq25180SetFastchargeCurrent	bq27427_read_charge	drv.drv_bq27427	HIGH	1
0x00523c20	bq27427_read_avg_current	bq27427_read_ai	drv.drv_bq27427	HIGH	1
0x00523c7c	bq27427_read_avg_power	bq27427_read_ap	drv.drv_bq27427	HIGH	1
0x00523e42	bq27427_compute_block_checksum	bq27427_checksum_dm_block	drv.drv_bq27427	HIGH	1
0x00524010	bq27427_write_dm_field	bq27427_update_dm_block	drv.drv_bq27427	HIGH	4
0x005241da	bq27427_execute_control_and_wait	bq27427_cfgupdate_priv	drv.drv_bq27427	HIGH	1
0x00524286	bq27427_enter_config	bq27427_set_cfgupdate	drv.drv_bq27427	HIGH	1
0x005242de	bq27427_exit_config	bq27427_soft_reset	drv.drv_bq27427	HIGH	1
0x00524352	bq27427_write_extended_data	bq27427_write_dm_block	drv.drv_bq27427	HIGH	2
0x0052462c	bq27427_set_chem_id	bq27427_change_chemistry_profile	drv.drv_bq27427	HIGH	4
0x005247d4	bq27427_validate_config_params	bq27427_settings	drv.drv_bq27427	HIGH	1
0x00524de0	thread_audio_init	AUD_MessageProcesser	thread.audio	HIGH	1
0x00524e6a	AUD_ThreadInit	AUD_SendMessage	thread.audio	HIGH	1
0x00524f22	thread_audio_process	AUD_CodecDmaInt	thread.audio	HIGH	1
0x0052515e	thread_audio_handler_wrapper_0052515e	AUD_CodecIntNotify	thread.audio	HIGH	3
0x0052543c	thread.audio_52543c	AUD_ThreadExit	thread.audio	HIGH	1
0x00525e9e	svc_audio_algo_stereo_deinterleave_energy	algo_front_data_preprocess	svc.audio.algo	HIGH	1
0x00525fee	svc_audio_algo_compute_ssr	SVC_SSRProcess	svc.audio.algo	HIGH	3
0x00528fc2	codec_porting_uart_resume	uart_init	codec.porting	HIGH	1
0x0052907c	codec_porting_uart_suspend	uart_close	codec.porting	HIGH	1
0x0052926e	attcDiscCharListAdd	attcDiscProcDescPair	ble.att	HIGH	4
0x0052952c	attcDiscSvcListAdd	attcDiscProcCharDecl	ble.att	HIGH	8
0x00529a74	attcDiscCharProcRsp	AttcDiscServiceCmpl	ble.att	HIGH	8
0x00529e64	attcDiscSvcProcRsp	AttcDiscCharCmpl	ble.att	HIGH	4
0x0052c326	task_notif_handler_ext	_rxSyncEventCallback	task.notif	HIGH	2
0x0052c4ba	android_notify_parse_data	_androidParseNotification	svc.android_notify	HIGH	1
0x0052c664	android_notify_process	SVC_ANDROID_ParseNotification	svc.android_notify	HIGH	1
0x0052d978	notify_list_create_page	msg_notif_scroll_anim_ready_cb	message_notify_list.ui	HIGH	2
0x0052db18	notify_list_render_items	msg_notif_bounce_transform_anim_ready_cb	message_notify_list.ui	HIGH	1
0x0052dc12	notify_list_create_item_widget	msg_notif_execute_bounce_effect	message_notify_list.ui	HIGH	1
0x0052dd18	notify_list_set_item_content	msg_notif_virtual_scroll_tileview	message_notify_list.ui	HIGH	1
0x0052de44	notify_list_set_item_highlight	msg_notif_jump_to_message_absolute	message_notify_list.ui	HIGH	2
0x0052df74	notify_list_navigate_items	msg_notif_delete_virtual_scroll_tileview	message_notify_list.ui	HIGH	1
0x0052e060	notify_list_handle_nus_gesture	msg_notif_start_delete_animation	message_notify_list.ui	HIGH	1
0x0052e5a6	notify_list_animate_scroll	msg_notif_add_message	message_notify_list.ui	HIGH	1
0x0052e624	notify_list_update_highlight	msg_notif_remove_current_message	message_notify_list.ui	HIGH	1
0x0052e69c	notify_list_dismiss_item	msg_notif_remove_message	message_notify_list.ui	HIGH	1
0x0052e71c	notify_list_open_detail	msg_notif_hide_message	message_notify_list.ui	HIGH	2
0x0052e8dc	notify_list_close_detail	msg_notif_create_content_obj	message_notify_list.ui	HIGH	1
0x0052ec04	notify_list_clear_display	msg_notif_create_msg_item	message_notify_list.ui	HIGH	3
0x0052ef08	notify_list_build_empty_state	message_notify_ui_reflash	message_notify_list.ui	HIGH	5
0x0052f5ac	notify_list_deinit_resources	message_notify_page_init	message_notify_list.ui	HIGH	3
0x0052fc0c	notify_timer_init	msg_notif_timer_mgr_init	message_notify.timer	HIGH	1
0x0052fc5a	notify_timer_stop	msg_notif_timer_mgr_deinit	message_notify.timer	HIGH	1
0x0052fc9c	notify_timer_start	msg_notif_timer_mgr_start	message_notify.timer	HIGH	1
0x0052fcf6	notify_timer_cancel	msg_notif_timer_mgr_stop	message_notify.timer	HIGH	1
0x00530d96	touchdfu_enter_bootloader	TouchEnterDFU	drv.touchdfu	HIGH	3
0x00530eb0	touchdfu_verify_row	TouchSetAppMeta	drv.touchdfu	HIGH	3
0x00530fd0	touchdfu_send_data	TouchSendOnePacket	drv.touchdfu	HIGH	3
0x005310fc	touchdfu_program_row	TouchProgramData	drv.touchdfu	HIGH	2
0x005311ca	touchdfu_exit_bootloader	TouchVerifyApp	drv.touchdfu	HIGH	3
0x005312dc	touchdfu_erase_row	TouchExitDFU	drv.touchdfu	HIGH	2
0x00531388	touchdfu_program_flash	TouchSendAppFile	drv.touchdfu	HIGH	2
0x005314fa	touchdfu_cleanup	free_touch_firmware_memory	drv.touchdfu	HIGH	1
0x0053155a	touchdfu_open_firmware	get_touch_firmware_package_version	drv.touchdfu	HIGH	6
0x005317ec	touchdfu_load_firmware	load_touch_firmware_from_package	drv.touchdfu	HIGH	12
0x00531dbc	touchdfu_check_version	isTouchNeedUpgrade	drv.touchdfu	HIGH	3
0x00531fcc	touchdfu_update	TouchUpdateFirmwareCheck	drv.touchdfu	HIGH	14
0x0053e2ec	conversate_set_display_priority	AUDM_appAcquire	conversate	HIGH	4
0x0053e47a	service_audio_manager_app_release	AUDM_appRelease	service.audio.manager	HIGH	4
0x0053e600	service_audio_manager_send_sync_msg	AUDM_SendSyncMsgToPeer	service.audio.manager	HIGH	1
0x0053e660	service_audio_manager_handler	AUDM_HandlePeerSyncMsg	service_audio	HIGH	2
0x0053e87e	service_audio_manager_set_volume	AUDM_common_data_handler	service.audio.manager	HIGH	1
0x0053ea2c	drv_audio_codec_gx8002_power_on	DRV_Gx8002_PowerOn	drv.audio.codec	HIGH	2
0x0053ed3a	drv_audio_codec_gx8002_reset	DRV_Gx8002_Reboot	drv.audio.codec	HIGH	1
0x0053f3ec	conversate_data_title_update	conversate_title_data_update	conversate.data	HIGH	2
0x0053f4e2	conversate_data_keypoint_update	conversate_keypoint_data_deinit	conversate.data	HIGH	1
0x0053f5b8	conversate_data_process	conversate_transcribe_data_update	conversate.data	HIGH	2
0x0053f732	conversate_data_handler	conversate_transcribe_data_deinit	conversate.data	HIGH	1
0x0053f80c	conversate_tag_validate_data	convert_pb_to_internal	conversate.tag	HIGH	2
0x0053f982	conversate_tag_get_state	create_tag_node	conversate.tag	HIGH	2
0x0053fa5e	conversate_tag_log_handler_5	conversate_tag_storage_init	conversate.tag	HIGH	2
0x0053fda2	conversate_tag_log_handler_1	conversate_tag_get_data_by_index	conversate.tag	HIGH	6
0x0054000e	conversate_tag_log_handler_6	conversate_get_tag_storage_count	conversate.tag	HIGH	1
0x00540066	conversate_tag_log_handler_2	conversate_tag_remove_oldest	conversate.tag	HIGH	4
0x005401fc	conversate_tag_log_handler_3	conversate_tag_auto_pop_check	conversate.tag	HIGH	2
0x00540902	teleprompt_data_seek_page	teleprompt_preload_start	teleprompt.data	HIGH	1
0x00540982	teleprompt_data_init_pages	teleprompt_page_data_init	teleprompt.data	HIGH	2
0x00540a6c	teleprompt_data_store_page	teleprompt_page_data_update	teleprompt.data	HIGH	4
0x00540caa	teleprompt_data_get_page_ptr	teleprompt_page_data_get	teleprompt.data	HIGH	1
0x00540d24	gui_teleprompt_data_log_handler	teleprompt_file_list_update	gui.teleprompt_data	HIGH	1
0x00540f24	dashboard_post_event	dashboard_send_notification_status_to_app	dashboard	HIGH	3
0x005411b6	dashboard_handle_gesture	dashboard_battery_callback	dashboard	HIGH	5
0x0054139a	dashboard_clear_state	dashboard_clear_stock_ui_data	dashboard	HIGH	2
0x00541456	dashboard_clear_display	dashboard_clear_calendar_ui_data	dashboard	HIGH	2
0x0054152a	dashboard_apply_highlight	darken_tile_indicators	dashboard	HIGH	1
0x005415ce	dashboard_remove_highlight	resume_tile_indicators	dashboard	HIGH	1
0x00541672	dashboard_style_widget_selected	darken_widget_colors_recursive	dashboard	HIGH	1
0x0054184c	dashboard_style_widget_deselected	resume_widget_colors_recursive	dashboard	HIGH	2
0x005435b8	codec_dfu_load_firmware_images	load_firmware_from_package	codec.dfu	HIGH	16
0x00543e06	codec_dfu_read_stored_version	get_firmware_package_version	codec.dfu	HIGH	6
0x0054404c	codec_dfu_log_image_header	print_bootheader	codec.dfu	HIGH	8
0x005443ac	codec_dfu_parse_code_header	parse_bootimg_header	codec.dfu	HIGH	2
0x005444e0	codec_dfu_erase_and_write_code	download_bootimg_stage1	codec.dfu	HIGH	13
0x005449dc	codec_dfu_erase_and_write_data	download_bootimg_stage2	codec.dfu	HIGH	14
0x00544f04	codec_dfu_write_boot_config	download_flashimg	codec.dfu	HIGH	17
0x005454f8	codec_dfu_execute_update	SVC_CodecDfu	codec.dfu	HIGH	7
0x0054ca54	pb_helper_0054ca54	APP_PbRxTelepromptFrameDataProcess	nanopb	HIGH	4
0x0054ccaa	pb_service_teleprompt_handler	APP_PbTelepromptTxEncodeCommResp	pb.teleprompt	HIGH	1
0x0054cd8a	pb_teleprompt_decode	APP_PbTxEncodeStatusNotify	pb.teleprompt	HIGH	1
0x0054ce70	pb_teleprompt_process	APP_PbTxEncodeFileListRequest	pb.teleprompt	HIGH	1
0x0054cf56	pb_teleprompt_scroll_tx	APP_PbTxEncodeFileSelect	pb.teleprompt	HIGH	1
0x0054d034	pb_teleprompt_response	APP_PbTxEncodePageDataRequest	pb.teleprompt	HIGH	1
0x0054d102	pb_teleprompt_send	APP_PbTxEncodeScrollSync	pb.teleprompt	HIGH	1
0x0054d302	teleprompt_dispatch	teleprompt_action_lock	teleprompt	HIGH	2
0x0054d3bc	teleprompt_ctrl	teleprompt_action_unlock	teleprompt	HIGH	1
0x0054d41c	teleprompt_data	teleprompt_request_display	teleprompt	HIGH	3
0x0054d90e	teleprompt_event	Teleprompt_ui_event_handler	teleprompt	HIGH	1
0x0054db86	stock_write_item_data	stock_page_push_data	dashboard.stock	HIGH	1
0x0054dc0c	stock_read_item_data	stock_page_peek_data_at	dashboard.stock	HIGH	3
0x0054dd60	stock_register_callback	stock_scroll_create_container	dashboard.stock	HIGH	2
0x0054e554	stock_render_page_items	stock_scroll_load_stock_data	dashboard.stock	HIGH	2
0x0054ea4c	stock_scroll_page	stock_scroll_handle_vertical_scroll	dashboard.stock	HIGH	6
0x0054ecb2	stock_handle_nus_gesture	stock_container_switch_anim_ready_cb	dashboard.stock	HIGH	4
0x0054eef4	stock_animate_scroll	stock_container_move_with_anim	dashboard.stock	HIGH	3
0x0054f06c	dashboard_stock_init	StockInputEventHandler	dashboard.stock	HIGH	1
0x0054f4ec	stock_create_detail_page	stock_ext_WidgetPage_Create	dashboard.stock	HIGH	9
0x0054fae0	stock_handle_detail_gesture	stock_ext_Widget_init	dashboard.stock	HIGH	3
0x0054fc38	stock_render_detail_content	Stock_Page_Reflash	dashboard.stock	HIGH	2
0x0054ff74	stock_create_chart_widget	StockWidget_MainPage_init	dashboard.stock	HIGH	7
0x00550a94	stock_format_number	format_float_with_dash	dashboard.stock	HIGH	1
0x00550b40	stock_format_price_change	calculate_stocks_in_container	dashboard.stock	HIGH	1
0x00550bd0	stock_format_percent_change	update_separator_lines_visibility	dashboard.stock	HIGH	1
0x00550cb0	stock_update_chart_data	stock_create_page_dots	dashboard.stock	HIGH	3
0x00550ef8	calculate_stocks_in_container	stock_update_page_dots	dashboard.stock	HIGH	1
0x00550fd4	stock_reset_page_state	stock_ext_page_cleanup	dashboard.stock	HIGH	2
0x005510c8	stock_deinit_resources	stock_switch_to_expanded_container	dashboard.stock	HIGH	2
0x005516d6	calendar_scroll_animate	calendar_scroll_content_with_anim	dashborad.calendar	HIGH	2
0x005517ec	calendar_scroll_by_step	calendar_scroll_try_extend_animation	dashborad.calendar	HIGH	5
0x00552e64	calendar_rx_dispatch	calendar_extWidget_ReflashEvent_handler	dashborad.calendar	HIGH	4
0x00553afe	calendar_queue_create	Calendar_ext_Widget_init	dashborad.calendar	HIGH	1
0x00553bc0	calendar_check_expired_items	Calendar_expire_check	dashborad.calendar	HIGH	3
0x00554094	news_create_page	NewsWidget_init_Reflash	dashborad.news	HIGH	4
0x0055489c	news_render_article_list	NewsWidget_init	dashborad.news	HIGH	1
0x00554a9c	news_render_article_detail	news_ext_input_event_warpper	dashborad.news	HIGH	1
0x00554e40	news_handle_nus_gesture	news_ext_event_handler	dashborad.news	HIGH	2
0x0055504c	news_scroll_article	news_ext_Widget_init	dashborad.news	HIGH	1
0x005553a0	news_animate_scroll	news_page_fifo_push	dashborad.news	HIGH	2
0x0055547c	news_update_highlight	news_page_fifo_pop	dashborad.news	HIGH	1
0x00555520	news_navigate_list	news_page_fifo_peek_at	dashborad.news	HIGH	2
0x00555964	news_open_detail_view	news_scroll_load_news_data	dashborad.news	HIGH	1
0x00555b80	news_close_detail_view	news_scroll_update_content_state	dashborad.news	HIGH	2
0x00555cf4	news_build_list_item	news_scroll_handle_vertical_scroll	dashborad.news	HIGH	5
0x00555fb0	news_parse_article_data	news_scroll_try_extend_animation	dashborad.news	HIGH	2
0x00556108	news_handle_data_update	news_scroll_switch_to_next_news	dashborad.news	HIGH	3
0x0055684c	news_clear_display	news_scroll_content_with_anim	dashborad.news	HIGH	1
0x00556910	news_deinit_resources	news_scroll_discard_read_news_from_fifo	dashborad.news	HIGH	1
0x00556988	news_get_article_count	news_scroll_load_next_available_news	dashborad.news	HIGH	1
0x00556a5c	news_get_current_article	news_scroll_clamp_target_y	dashborad.news	HIGH	1
0x00556b9c	news_format_source_label	news_scroll_can_scroll_down	dashborad.news	HIGH	3
0x00556ccc	news_format_timestamp	news_scroll_can_scroll_up	dashborad.news	HIGH	1
0x00556d52	news_reset_page_state	news_scroll_reset_content_position	dashborad.news	HIGH	1
0x00557a4c	quicklist_page_create_root	handle_add_up	quicklist.page	HIGH	1
0x00558000	quicklist_page_init_ext_data	quicklist_send_data_request_event	quicklist.page	HIGH	5
0x00558224	quicklist_page_configure_scroll	quicklist_can_send_data_request	quicklist.page	HIGH	1
0x005582b2	quicklist_page_set_style	quicklist_request_data_with_debounce	quicklist.page	HIGH	1
0x00558358	quicklist_create_item_widget	quicklist_send_completed_uids	quicklist.page	HIGH	4
0x005585bc	quicklist_set_item_checked	quicklist_add_completed_uid_to_temp_cache	quicklist.page	HIGH	2
0x00558694	quicklist_set_item_title	quicklist_remove_completed_uid_from_temp_cache	quicklist.page	HIGH	2
0x005587a0	quicklist_set_item_status	quicklist_merge_temp_cache_to_completed_items	quicklist.page	HIGH	1
0x005588b0	quicklist_set_item_highlight	QuicklistInputEventHandler	quicklist.page	HIGH	1
0x00558a40	quicklist_render_page_items	scroll_container_anim_ready_cb	quicklist.page	HIGH	2
0x00558db4	quicklist_build_empty_state	quicklist_scroll_clamp_target_y	quicklist.page	HIGH	2
0x00558e9c	quicklist_handle_nus_gesture	quicklist_scroll_content_with_anim_ready_cb	quicklist.page	HIGH	2
0x005590d4	quicklist_navigate_items	quicklist_ensure_item_visible	quicklist.page	HIGH	1
0x0055973c	quicklist_animate_scroll_up	quicklist_border_expand_ready_cb	quicklist.page	HIGH	1
0x005597c4	quicklist_animate_scroll_down	quicklist_border_move_ready_cb	quicklist.page	HIGH	1
0x00559890	quicklist_item_click_cb	quicklist_border_fade_in_ready_cb	quicklist.page	HIGH	1
0x00559974	quicklist_animate_item_transition	quicklist_border_fade_out_move_ready_cb	quicklist.page	HIGH	2
0x00559b14	quicklist_update_item_data	quicklist_border_shrink_to_item	quicklist.page	HIGH	1
0x00559bb4	quicklist_get_item_at_index	quicklist_border_expand_to_full	quicklist.page	HIGH	1
0x00559f48	quicklist_get_visible_range	quicklist_offset_all_items_down	quicklist.page	HIGH	1
0x00559fd8	quicklist_get_current_index	quicklist_animate_focus_items_fade_in	quicklist.page	HIGH	1
0x0055a0d0	quicklist_set_current_index	quicklist_prepare_fade_animation_for_new_item	quicklist.page	HIGH	2
0x0055a220	quicklist_refresh_visible	quicklist_init_loading_animation	quicklist.page	HIGH	1
0x0055a378	quicklist_handle_data_response	quicklist_process_completed_items_on_exit	quicklist.page	HIGH	4
0x0055a4fc	quicklist_apply_batch_update	quicklist_remove_completed_items_from_ui	quicklist.page	HIGH	2
0x0055a66c	quicklist_sort_items	Quicklist_Page_Reflash	quicklist.page	HIGH	1
0x0055a8f0	quicklist_persist_changes	QuicklistWidget_MainPage_init	quicklist.page	HIGH	1
0x0055af20	quicklist_create_scroll_container	quicklist_ext_event_handler	quicklist.page	HIGH	4
0x0055b960	quicklist_get_page_data_struct	quicklist_update_and_show_border_to_item	quicklist.page	HIGH	1
0x0055ba50	quicklist_page_event_handler	quicklist_update_focus_item_after_add_up	quicklist.page	HIGH	2
0x0055bbe0	quicklist_clear_highlight	quicklist_update_focus_item_after_add_down	quicklist.page	HIGH	2
0x0055bd54	quicklist_set_scroll_offset	quicklist_calculate_added_items_real_height	quicklist.page	HIGH	2
0x0055bea0	quicklist_calc_page_height	quicklist_restore_scroll_position_with_cache	quicklist.page	HIGH	5
0x0055c0e4	quicklist_reset_scroll	quicklist_restore_scroll_position	quicklist.page	HIGH	1
0x0055c152	quicklist_get_total_items	quicklist_handle_full_update	quicklist.page	HIGH	1
0x0055c248	quicklist_deinit_page	quicklist_handle_add_up_update	quicklist.page	HIGH	5
0x0055c548	quicklist_create_detail_view	quicklist_handle_add_down_update	quicklist.page	HIGH	5
0x0055c844	quicklist_render_detail_content	quicklist_handle_modify_update	quicklist.page	HIGH	1
0x0055c914	quicklist_handle_detail_gesture	quicklist_handle_border_shrunk_update	quicklist.page	HIGH	2
0x0055ca7c	quicklist_close_detail_view	Quicklist_ext_WidgetPage_Create	quicklist.page	HIGH	1
0x0055cfee	health_page_init	health_update_page_indicator	health.page	HIGH	1
0x0055d3e0	health_page_create	Health_Page_Reflash	health.page	HIGH	1
0x0055df6c	health_page_input_event_handler	HealthInputEventHandler	health.page	HIGH	1
0x0055fc98	dashboard_data_decode_protobuf	dashboard_parse_data_package	dashboard_data_process	HIGH	3
0x0055ff82	pb_service_dashboard_handler	dashboard_respond_to_app_serialize	pb.dashboard	HIGH	2
0x0056006e	dashboard_gesture_tx_type6	dashboard_respond_NewsInfo_to_app	pb.dashboard	HIGH	1
0x00560142	dashboard_state_encode	dashboard_send_to_app_serialize_internal	pb.dashboard	HIGH	1
0x005602c8	dashboard_gesture_tx	dashboard_send_to_app_serialize	pb.dashboard	HIGH	3
0x005603fc	dashboard_data_send_stock_update	dashboard_send_news_apply_data	dashboard_data_process	HIGH	1
0x005605d0	dashboard_data_validate_graph_range	validate_stock_data_points	dashboard_data_process	HIGH	4
0x00560f10	dashboard_ui_create_time_widget	bounce_transform_anim_ready_cb	dashborad.ui	HIGH	1
0x00560fb2	bounce_restore_anim_ready_cb	execute_bounce_effect	dashborad.ui	HIGH	3
0x005611bc	dashboard_ui_create_weather_widget	virtual_scroll_tileview	dashborad.ui	HIGH	1
0x00561292	dashboard_ui_create_notification_badge	jump_to_tile_absolute	dashborad.ui	HIGH	5
0x00561470	dashboard_ui_create_battery_widget	ui_Screen1_Deinit	dashborad.ui	HIGH	1
0x005618b0	dashboard_ui_auto_close_handler	tileview_ext_event_handler	dashborad.ui	HIGH	6
0x00561e78	dashboard_ui_update_time	Dashboard_Fadeout_Anim_Start	dashborad.ui	HIGH	2
0x00561fe4	dashboard_ui_update_date	Dashboard_InputEventWarp	dashborad.ui	HIGH	2
0x005621dc	dashboard_ui_update_weather	Dashboard_ReflashEventHandler	dashborad.ui	HIGH	3
0x00562714	dashboard_ui_update_battery	ui_Screen1_screen_init	dashborad.ui	HIGH	5
0x00563570	quicklist_mutex_trylock	quicklist_lock_storage	quicklist.page	HIGH	1
0x005635ce	quicklist_get_render_flag	Quicklist_common_data_handler	quicklist.page	HIGH	1
0x00563a92	page_state_sync_encode_send	send_page_state_to_app	page_state_sync	HIGH	3
0x00563d1a	page_state_sync_deactivate	page_state_sync_stock_expanded	page_state_sync	HIGH	1
0x00563dbe	page_state_sync_news_expanded	page_state_sync_quicklist_expanded	page_state_sync	HIGH	1
0x00564aa4	teleprompt_page_transition_exec	teleprompt_ui_fsm_handler	teleprompt.ui	HIGH	7
0x00564dd0	teleprompt_page_container_create	teleprompt_ui_init	teleprompt.ui	HIGH	2
0x00564f70	teleprompt_page_container_destroy	teleprompt_ui_deinit	teleprompt.ui	HIGH	1
0x00565000	teleprompt_compute_scroll_position	common_ui_get_scroll_y	teleprompt.ui	HIGH	5
0x00565210	teleprompt_compute_page_offset	teleprompt_ui_get_scroll_y_by_page_line_id	teleprompt.ui	HIGH	2
