address,name,type,source,primary
0x000fa944,"LAB_000fa944","Label","DEFAULT",true
0x000fa948,"DAT_000fa948","Label","DEFAULT",true
0x000fa94c,"DAT_000fa94c","Label","DEFAULT",true
0x000fa950,"nrf_dfu_observer","Function","USER_DEFINED",true
0x000fa951,"nrf_dfu_observer+1","Label","DEFAULT",true
0x000fa95c,"LAB_000fa95c","Label","DEFAULT",true
0x000fa962,"LAB_000fa962","Label","DEFAULT",true
0x000fa972,"LAB_000fa972","Label","DEFAULT",true
0x000fa974,"DAT_000fa974","Label","DEFAULT",true
0x000fa978,"__NVIC_SystemReset","Function","USER_DEFINED",true
0x000fa979,"__NVIC_SystemReset+1","Label","DEFAULT",true
0x000fa98e,"LAB_000fa98e","Label","DEFAULT",true
0x000fa994,"DAT_000fa994","Label","DEFAULT",true
0x000fa998,"DAT_000fa998","Label","DEFAULT",true
0x000fa99c,"nrf_fstorage_nvmc_erase","Function","USER_DEFINED",true
0x000fa99d,"nrf_fstorage_nvmc_erase+1","Label","DEFAULT",true
0x000fa9b4,"LAB_000fa9b4","Label","DEFAULT",true
0x000fa9b8,"LAB_000fa9b8","Label","DEFAULT",true
0x000fa9c2,"LAB_000fa9c2","Label","DEFAULT",true
0x000fa9e0,"DAT_000fa9e0","Label","DEFAULT",true
0x000fa9e4,"nrf_fstorage_sd_erase","Function","USER_DEFINED",true
0x000fa9e5,"nrf_fstorage_sd_erase+1","Label","DEFAULT",true
0x000faa24,"LAB_000faa24","Label","DEFAULT",true
0x000faa28,"LAB_000faa28","Label","DEFAULT",true
0x000faa2c,"DAT_000faa2c","Label","DEFAULT",true
0x000faa30,"nrf_fstorage_nvmc_event_send","Function","USER_DEFINED",true
0x000faa60,"LAB_000faa60","Label","DEFAULT",true
0x000faa66,"event_send","Function","USER_DEFINED",true
0x000faa8e,"LAB_000faa8e","Label","DEFAULT",true
0x000faa9e,"LAB_000faa9e","Label","DEFAULT",true
0x000faaaa,"LAB_000faaaa","Label","DEFAULT",true
0x000faaae,"LAB_000faaae","Label","DEFAULT",true
0x000faab6,"LAB_000faab6","Label","DEFAULT",true
0x000faaba,"ext_err_code_handle","Function","USER_DEFINED",true
0x000faac6,"LAB_000faac6","Label","DEFAULT",true
0x000faac8,"ext_error_get","Function","USER_DEFINED",true
0x000faad4,"DAT_000faad4","Label","DEFAULT",true
0x000faad8,"ext_error_set","Function","USER_DEFINED",true
0x000faae0,"DAT_000faae0","Label","DEFAULT",true
0x000faae5,"LAB_000faae4+1","Label","DEFAULT",true
0x000faaec,"DAT_000faaec","Label","DEFAULT",true
0x000faaf1,"LAB_000faaf0+1","Label","DEFAULT",true
0x000faaf8,"DAT_000faaf8","Label","DEFAULT",true
0x000faafc,"fw_hash_ok","Function","USER_DEFINED",true
0x000fab04,"gap_params_init","Function","USER_DEFINED",true
0x000fab4a,"LAB_000fab4a","Label","DEFAULT",true
0x000fab56,"LAB_000fab56","Label","DEFAULT",true
0x000fabc4,"LAB_000fabc4","Label","DEFAULT",true
0x000fabd6,"LAB_000fabd6","Label","DEFAULT",true
0x000fabdc,"DAT_000fabdc","Label","DEFAULT",true
0x000fabe0,"DAT_000fabe0","Label","DEFAULT",true
0x000fabe4,"s_B210_DFU_000fabe4","Label","DEFAULT",true
0x000fabf0,"DAT_000fabf0","Label","DEFAULT",true
0x000fabf4,"hash_result_get","Function","USER_DEFINED",true
0x000fac18,"LAB_000fac18","Label","DEFAULT",true
0x000fac20,"LAB_000fac20","Label","DEFAULT",true
0x000fac22,"LAB_000fac22","Label","DEFAULT",true
0x000fac24,"LAB_000fac24","Label","DEFAULT",true
0x000fac2a,"LAB_000fac2a","Label","DEFAULT",true
0x000fac30,"LAB_000fac30","Label","DEFAULT",true
0x000fac34,"DAT_000fac34","Label","DEFAULT",true
0x000fac38,"DAT_000fac38","Label","DEFAULT",true
0x000fac3c,"image_copy","Function","USER_DEFINED",true
0x000fac4e,"LAB_000fac4e","Label","DEFAULT",true
0x000fac52,"LAB_000fac52","Label","DEFAULT",true
0x000fac6e,"LAB_000fac6e","Label","DEFAULT",true
0x000fac78,"LAB_000fac78","Label","DEFAULT",true
0x000fac7c,"LAB_000fac7c","Label","DEFAULT",true
0x000facc0,"LAB_000facc0","Label","DEFAULT",true
0x000facc8,"DAT_000facc8","Label","DEFAULT",true
0x000faccd,"LAB_000faccc+1","Label","DEFAULT",true
0x000facd4,"nrf_fstorage_nvmc_init","Function","USER_DEFINED",true
0x000facd5,"nrf_fstorage_nvmc_init+1","Label","DEFAULT",true
0x000facdc,"DAT_000facdc","Label","DEFAULT",true
0x000face0,"nrf_fstorage_sd_init","Function","USER_DEFINED",true
0x000face1,"nrf_fstorage_sd_init+1","Label","DEFAULT",true
0x000fad0a,"LAB_000fad0a","Label","DEFAULT",true
0x000fad10,"DAT_000fad10","Label","DEFAULT",true
0x000fad14,"DAT_000fad14","Label","DEFAULT",true
0x000fad18,"nrf_fstorage_nvmc_is_busy","Function","USER_DEFINED",true
0x000fad19,"nrf_fstorage_nvmc_is_busy+1","Label","DEFAULT",true
0x000fad22,"LAB_000fad22","Label","DEFAULT",true
0x000fad24,"DAT_000fad24","Label","DEFAULT",true
0x000fad28,"nrf_fstorage_sd_is_busy","Function","USER_DEFINED",true
0x000fad29,"nrf_fstorage_sd_is_busy+1","Label","DEFAULT",true
0x000fad32,"LAB_000fad32","Label","DEFAULT",true
0x000fad34,"DAT_000fad34","Label","DEFAULT",true
0x000fad38,"is_major_softdevice_update","Function","USER_DEFINED",true
0x000fad54,"LAB_000fad54","Label","DEFAULT",true
0x000fad56,"LAB_000fad56","Label","DEFAULT",true
0x000fad6a,"LAB_000fad6a","Label","DEFAULT",true
0x000fad6c,"LAB_000fad6c","Label","DEFAULT",true
0x000fad7c,"LAB_000fad7c","Label","DEFAULT",true
0x000fad7e,"LAB_000fad7e","Label","DEFAULT",true
0x000fad8a,"LAB_000fad8a","Label","DEFAULT",true
0x000fad8c,"LAB_000fad8c","Label","DEFAULT",true
0x000fad90,"DAT_000fad90","Label","DEFAULT",true
0x000fad94,"DAT_000fad94","Label","DEFAULT",true
0x000fad98,"iter_from_extension","Function","USER_DEFINED",true
0x000fadc4,"LAB_000fadc4","Label","DEFAULT",true
0x000fadc8,"main","Function","USER_DEFINED",true
0x000fadc9,"main+1","Label","DEFAULT",true
0x000fadea,"LAB_000fadea","Label","DEFAULT",true
0x000fadf0,"LAB_000fadf0","Label","DEFAULT",true
0x000fadf4,"LAB_000fadf4","Label","DEFAULT",true
0x000fadf8,"nrf_atfifo_clear","Function","USER_DEFINED",true
0x000fae04,"LAB_000fae04","Label","DEFAULT",true
0x000fae08,"nrf_atfifo_init","Function","USER_DEFINED",true
0x000fae1a,"LAB_000fae1a","Label","DEFAULT",true
0x000fae1e,"LAB_000fae1e","Label","DEFAULT",true
0x000fae2e,"nrf_atfifo_item_alloc","Function","USER_DEFINED",true
0x000fae42,"LAB_000fae42","Label","DEFAULT",true
0x000fae44,"nrf_atfifo_item_free","Function","USER_DEFINED",true
0x000fae56,"LAB_000fae56","Label","DEFAULT",true
0x000fae5a,"nrf_atfifo_item_get","Function","USER_DEFINED",true
0x000fae6e,"LAB_000fae6e","Label","DEFAULT",true
0x000fae70,"nrf_atfifo_item_put","Function","USER_DEFINED",true
0x000fae82,"LAB_000fae82","Label","DEFAULT",true
0x000fae86,"nrf_atomic_flag_clear","Function","USER_DEFINED",true
0x000fae8c,"nrf_atomic_u32_fetch_or","Function","USER_DEFINED",true
0x000fae92,"LAB_000fae92","Label","DEFAULT",true
0x000fae9e,"LAB_000fae9e","Label","DEFAULT",true
0x000faea8,"nrf_atomic_u32_fetch_store","Function","USER_DEFINED",true
0x000faeb2,"nrf_balloc_alloc","Function","USER_DEFINED",true
0x000faeea,"LAB_000faeea","Label","DEFAULT",true
0x000faef6,"nrf_balloc_free","Function","USER_DEFINED",true
0x000faf26,"nrf_balloc_init","Function","USER_DEFINED",true
0x000faf38,"LAB_000faf38","Label","DEFAULT",true
0x000faf3c,"LAB_000faf3c","Label","DEFAULT",true
0x000faf46,"LAB_000faf46","Label","DEFAULT",true
0x000faf56,"nrf_bootloader_app_start_final","Function","USER_DEFINED",true
0x000faf7c,"LAB_000faf7c","Label","DEFAULT",true
0x000faf90,"LAB_000faf90","Label","DEFAULT",true
0x000fafb4,"LAB_000fafb4","Label","DEFAULT",true
0x000fafd4,"DAT_000fafd4","Label","DEFAULT",true
0x000fafd8,"DAT_000fafd8","Label","DEFAULT",true
0x000fafdc,"nrf_bootloader_dfu_inactivity_timer_restart","Function","USER_DEFINED",true
0x000faffc,"LAB_000faffc","Label","DEFAULT",true
0x000fb000,"DAT_000fb000","Label","DEFAULT",true
0x000fb004,"nrf_bootloader_acl_add","Function","USER_DEFINED",true
0x000fb010,"LAB_000fb010","Label","DEFAULT",true
0x000fb014,"LAB_000fb014","Label","DEFAULT",true
0x000fb020,"LAB_000fb020","Label","DEFAULT",true
0x000fb03c,"DAT_000fb03c","Label","DEFAULT",true
0x000fb040,"DAT_000fb040","Label","DEFAULT",true
0x000fb044,"nrf_bootloader_fw_activate","Function","USER_DEFINED",true
0x000fb062,"LAB_000fb062","Label","DEFAULT",true
0x000fb068,"LAB_000fb068","Label","DEFAULT",true
0x000fb06e,"LAB_000fb06e","Label","DEFAULT",true
0x000fb074,"LAB_000fb074","Label","DEFAULT",true
0x000fb07e,"LAB_000fb07e","Label","DEFAULT",true
0x000fb080,"LAB_000fb080","Label","DEFAULT",true
0x000fb096,"LAB_000fb096","Label","DEFAULT",true
0x000fb098,"LAB_000fb098","Label","DEFAULT",true
0x000fb0ac,"DAT_000fb0ac","Label","DEFAULT",true
0x000fb0b0,"DAT_000fb0b0","Label","DEFAULT",true
0x000fb0b4,"DAT_000fb0b4","Label","DEFAULT",true
0x000fb0b8,"nrf_bootloader_init","Function","USER_DEFINED",true
0x000fb0da,"LAB_000fb0da","Label","DEFAULT",true
0x000fb0e0,"LAB_000fb0e0","Label","DEFAULT",true
0x000fb0f4,"LAB_000fb0f4","Label","DEFAULT",true
0x000fb102,"LAB_000fb102","Label","DEFAULT",true
0x000fb108,"LAB_000fb108","Label","DEFAULT",true
0x000fb10a,"LAB_000fb10a","Label","DEFAULT",true
0x000fb112,"LAB_000fb112","Label","DEFAULT",true
0x000fb128,"LAB_000fb128","Label","DEFAULT",true
0x000fb134,"LAB_000fb134","Label","DEFAULT",true
0x000fb13a,"LAB_000fb13a","Label","DEFAULT",true
0x000fb13e,"LAB_000fb13e","Label","DEFAULT",true
0x000fb150,"DAT_000fb150","Label","DEFAULT",true
0x000fb154,"DAT_000fb154","Label","DEFAULT",true
0x000fb158,"DAT_000fb158","Label","DEFAULT",true
0x000fb15c,"DAT_000fb15c","Label","DEFAULT",true
0x000fb160,"DAT_000fb160","Label","DEFAULT",true
0x000fb164,"DAT_000fb164","Label","DEFAULT",true
0x000fb168,"nrf_bootloader_mbr_addrs_populate","Function","USER_DEFINED",true
0x000fb17a,"LAB_000fb17a","Label","DEFAULT",true
0x000fb190,"LAB_000fb190","Label","DEFAULT",true
0x000fb194,"DAT_000fb194","Label","DEFAULT",true
0x000fb198,"nrf_bootloader_wdt_feed","Function","USER_DEFINED",true
0x000fb1aa,"LAB_000fb1aa","Label","DEFAULT",true
0x000fb1ac,"nrf_bootloader_wdt_feed_timer_start","Function","USER_DEFINED",true
0x000fb1bc,"DAT_000fb1bc","Label","DEFAULT",true
0x000fb1c0,"nrf_bootloader_wdt_init","Function","USER_DEFINED",true
0x000fb1e0,"LAB_000fb1e0","Label","DEFAULT",true
0x000fb1f8,"LAB_000fb1f8","Label","DEFAULT",true
0x000fb1fa,"LAB_000fb1fa","Label","DEFAULT",true
0x000fb1fc,"DAT_000fb1fc","Label","DEFAULT",true
0x000fb200,"DAT_000fb200","Label","DEFAULT",true
0x000fb204,"DAT_000fb204","Label","DEFAULT",true
0x000fb208,"nrf_crypto_backend_secp256r1_public_key_from_raw","Function","USER_DEFINED",true
0x000fb228,"nrf_crypto_backend_secp256r1_verify","Function","USER_DEFINED",true
0x000fb250,"LAB_000fb250","Label","DEFAULT",true
0x000fb254,"LAB_000fb254","Label","DEFAULT",true
0x000fb286,"LAB_000fb286","Label","DEFAULT",true
0x000fb28c,"DAT_000fb28c","Label","DEFAULT",true
0x000fb290,"DAT_000fb290","Label","DEFAULT",true
0x000fb294,"DAT_000fb294","Label","DEFAULT",true
0x000fb298,"nrf_crypto_ecc_public_key_from_raw","Function","USER_DEFINED",true
0x000fb2c6,"LAB_000fb2c6","Label","DEFAULT",true
0x000fb2c8,"DAT_000fb2c8","Label","DEFAULT",true
0x000fb2cc,"nrf_crypto_ecdsa_verify","Function","USER_DEFINED",true
0x000fb30c,"LAB_000fb30c","Label","DEFAULT",true
0x000fb310,"LAB_000fb310","Label","DEFAULT",true
0x000fb316,"LAB_000fb316","Label","DEFAULT",true
0x000fb31c,"DAT_000fb31c","Label","DEFAULT",true
0x000fb320,"nrf_crypto_hash_finalize","Function","USER_DEFINED",true
0x000fb352,"LAB_000fb352","Label","DEFAULT",true
0x000fb356,"LAB_000fb356","Label","DEFAULT",true
0x000fb376,"LAB_000fb376","Label","DEFAULT",true
0x000fb378,"LAB_000fb378","Label","DEFAULT",true
0x000fb37e,"LAB_000fb37e","Label","DEFAULT",true
0x000fb38c,"nrf_crypto_hash_init","Function","USER_DEFINED",true
0x000fb3a4,"LAB_000fb3a4","Label","DEFAULT",true
0x000fb3a6,"LAB_000fb3a6","Label","DEFAULT",true
0x000fb3ac,"LAB_000fb3ac","Label","DEFAULT",true
0x000fb3b4,"DAT_000fb3b4","Label","DEFAULT",true
0x000fb3b8,"nrf_crypto_hash_update","Function","USER_DEFINED",true
0x000fb3dc,"LAB_000fb3dc","Label","DEFAULT",true
0x000fb3e0,"LAB_000fb3e0","Label","DEFAULT",true
0x000fb3e2,"LAB_000fb3e2","Label","DEFAULT",true
0x000fb3e8,"nrf_crypto_init","Function","USER_DEFINED",true
0x000fb400,"LAB_000fb400","Label","DEFAULT",true
0x000fb40c,"LAB_000fb40c","Label","DEFAULT",true
0x000fb416,"LAB_000fb416","Label","DEFAULT",true
0x000fb41c,"DAT_000fb41c","Label","DEFAULT",true
0x000fb420,"DAT_000fb420","Label","DEFAULT",true
0x000fb424,"DAT_000fb424","Label","DEFAULT",true
0x000fb428,"nrf_crypto_internal_double_swap_endian","Function","USER_DEFINED",true
0x000fb442,"nrf_crypto_internal_double_swap_endian_in_place","Function","USER_DEFINED",true
0x000fb458,"nrf_crypto_internal_ecc_key_input_check","Function","USER_DEFINED",true
0x000fb466,"LAB_000fb466","Label","DEFAULT",true
0x000fb46c,"LAB_000fb46c","Label","DEFAULT",true
0x000fb470,"nrf_crypto_internal_ecc_key_output_prepare","Function","USER_DEFINED",true
0x000fb47e,"LAB_000fb47e","Label","DEFAULT",true
0x000fb484,"LAB_000fb484","Label","DEFAULT",true
0x000fb48a,"nrf_crypto_internal_ecc_raw_input_check","Function","USER_DEFINED",true
0x000fb496,"LAB_000fb496","Label","DEFAULT",true
0x000fb49c,"LAB_000fb49c","Label","DEFAULT",true
0x000fb4a0,"nrf_crypto_internal_swap_endian","Function","USER_DEFINED",true
0x000fb4a8,"LAB_000fb4a8","Label","DEFAULT",true
0x000fb4b0,"LAB_000fb4b0","Label","DEFAULT",true
0x000fb4b6,"nrf_crypto_internal_swap_endian_in_place","Function","USER_DEFINED",true
0x000fb4bc,"LAB_000fb4bc","Label","DEFAULT",true
0x000fb4c8,"LAB_000fb4c8","Label","DEFAULT",true
0x000fb4d0,"nrf_dfu_bank0_start_addr","Function","USER_DEFINED",true
0x000fb4ec,"LAB_000fb4ec","Label","DEFAULT",true
0x000fb4f4,"DAT_000fb4f4","Label","DEFAULT",true
0x000fb4f8,"nrf_dfu_bank1_start_addr","Function","USER_DEFINED",true
0x000fb514,"DAT_000fb514","Label","DEFAULT",true
0x000fb518,"nrf_dfu_bank_invalidate","Function","USER_DEFINED",true
0x000fb528,"DAT_000fb528","Label","DEFAULT",true
0x000fb52c,"nrf_dfu_cache_prepare","Function","USER_DEFINED",true
0x000fb53c,"LAB_000fb53c","Label","DEFAULT",true
0x000fb54a,"LAB_000fb54a","Label","DEFAULT",true
0x000fb558,"LAB_000fb558","Label","DEFAULT",true
0x000fb568,"LAB_000fb568","Label","DEFAULT",true
0x000fb57e,"LAB_000fb57e","Label","DEFAULT",true
0x000fb582,"LAB_000fb582","Label","DEFAULT",true
0x000fb586,"LAB_000fb586","Label","DEFAULT",true
0x000fb58c,"LAB_000fb58c","Label","DEFAULT",true
0x000fb58e,"LAB_000fb58e","Label","DEFAULT",true
0x000fb5a2,"LAB_000fb5a2","Label","DEFAULT",true
0x000fb5a6,"LAB_000fb5a6","Label","DEFAULT",true
0x000fb5aa,"LAB_000fb5aa","Label","DEFAULT",true
0x000fb5b4,"LAB_000fb5b4","Label","DEFAULT",true
0x000fb5b8,"DAT_000fb5b8","Label","DEFAULT",true
0x000fb5bc,"DAT_000fb5bc","Label","DEFAULT",true
0x000fb5c0,"DAT_000fb5c0","Label","DEFAULT",true
0x000fb5c4,"nrf_dfu_command_req","Function","USER_DEFINED",true
0x000fb5ce,"switchD_000fb5ce::switchD","Label","ANALYSIS",true
0x000fb5d2,"switchD_000fb5ce::switchdataD_000fb5d2","Label","ANALYSIS",true
0x000fb5dc,"switchD_000fb5ce::caseD_1","Label","ANALYSIS",true
0x000fb5f2,"switchD_000fb5ce::caseD_0","Label","ANALYSIS",true
0x000fb5f2,"switchD_000fb5ce::caseD_2","Label","ANALYSIS",false
0x000fb5f2,"switchD_000fb5ce::caseD_5","Label","ANALYSIS",false
0x000fb5f2,"switchD_000fb5ce::caseD_7","Label","ANALYSIS",false
0x000fb5f4,"switchD_000fb5ce::caseD_3","Label","ANALYSIS",true
0x000fb5f8,"switchD_000fb5ce::caseD_8","Label","ANALYSIS",true
0x000fb61c,"switchD_000fb5ce::caseD_4","Label","ANALYSIS",true
0x000fb642,"switchD_000fb5ce::caseD_6","Label","ANALYSIS",true
0x000fb64a,"LAB_000fb64a","Label","DEFAULT",true
0x000fb654,"DAT_000fb654","Label","DEFAULT",true
0x000fb658,"nrf_dfu_data_req","Function","USER_DEFINED",true
0x000fb666,"switchD_000fb666::switchD","Label","ANALYSIS",true
0x000fb66a,"switchD_000fb666::switchdataD_000fb66a","Label","ANALYSIS",true
0x000fb674,"switchD_000fb666::caseD_1","Label","ANALYSIS",true
0x000fb67a,"switchD_000fb666::caseD_8","Label","ANALYSIS",true
0x000fb680,"switchD_000fb666::caseD_3","Label","ANALYSIS",true
0x000fb688,"switchD_000fb666::caseD_4","Label","ANALYSIS",true
0x000fb69c,"LAB_000fb69c","Label","DEFAULT",true
0x000fb6b4,"switchD_000fb666::caseD_6","Label","ANALYSIS",true
0x000fb6c0,"switchD_000fb666::caseD_0","Label","ANALYSIS",true
0x000fb6c0,"switchD_000fb666::caseD_2","Label","ANALYSIS",false
0x000fb6c0,"switchD_000fb666::caseD_5","Label","ANALYSIS",false
0x000fb6c0,"switchD_000fb666::caseD_7","Label","ANALYSIS",false
0x000fb6c4,"DAT_000fb6c4","Label","DEFAULT",true
0x000fb6c8,"DAT_000fb6c8","Label","DEFAULT",true
0x000fb6cc,"nrf_dfu_flash_erase","Function","USER_DEFINED",true
0x000fb6d8,"DAT_000fb6d8","Label","DEFAULT",true
0x000fb6dc,"nrf_dfu_flash_init","Function","USER_DEFINED",true
0x000fb6e2,"LAB_000fb6e2","Label","DEFAULT",true
0x000fb6e4,"LAB_000fb6e4","Label","DEFAULT",true
0x000fb6ec,"DAT_000fb6ec","Label","DEFAULT",true
0x000fb6f0,"DAT_000fb6f0","Label","DEFAULT",true
0x000fb6f4,"DAT_000fb6f4","Label","DEFAULT",true
0x000fb6f8,"nrf_dfu_flash_store","Function","USER_DEFINED",true
0x000fb70c,"DAT_000fb70c","Label","DEFAULT",true
0x000fb710,"nrf_dfu_init","Function","USER_DEFINED",true
0x000fb730,"LAB_000fb730","Label","DEFAULT",true
0x000fb734,"DAT_000fb734","Label","DEFAULT",true
0x000fb738,"DAT_000fb738","Label","DEFAULT",true
0x000fb73c,"nrf_dfu_init_user","Function","USER_DEFINED",true
0x000fb740,"nrf_dfu_mbr_copy_bl","Function","USER_DEFINED",true
0x000fb758,"nrf_dfu_mbr_init_sd","Function","USER_DEFINED",true
0x000fb76c,"DAT_000fb76c","Label","DEFAULT",true
0x000fb770,"nrf_dfu_mbr_irq_forward_address_set","Function","USER_DEFINED",true
0x000fb77c,"LAB_000fb77c","Label","DEFAULT",true
0x000fb7a4,"LAB_000fb7a4","Label","DEFAULT",true
0x000fb7a6,"LAB_000fb7a6","Label","DEFAULT",true
0x000fb7aa,"LAB_000fb7aa","Label","DEFAULT",true
0x000fb7bc,"DAT_000fb7bc","Label","DEFAULT",true
0x000fb7c0,"nrf_dfu_req_handler_on_req","Function","USER_DEFINED",true
0x000fb7cc,"LAB_000fb7cc","Label","DEFAULT",true
0x000fb7d0,"DAT_000fb7d0","Label","DEFAULT",true
0x000fb7d5,"DAT_000fb7d5","Label","DEFAULT",true
0x000fb7d8,"nrf_dfu_req_handler_req_process","Function","USER_DEFINED",true
0x000fb7f6,"switchD_000fb7f6::switchD","Label","ANALYSIS",true
0x000fb7fa,"switchD_000fb7f6::switchdataD_000fb7fa","Label","ANALYSIS",true
0x000fb808,"switchD_000fb7f6::caseD_c","Label","ANALYSIS",true
0x000fb810,"switchD_000fb7f6::caseD_1","Label","ANALYSIS",true
0x000fb810,"switchD_000fb7f6::caseD_3","Label","ANALYSIS",false
0x000fb810,"switchD_000fb7f6::caseD_4","Label","ANALYSIS",false
0x000fb810,"switchD_000fb7f6::caseD_6","Label","ANALYSIS",false
0x000fb810,"switchD_000fb7f6::caseD_8","Label","ANALYSIS",false
0x000fb81c,"LAB_000fb81c","Label","DEFAULT",true
0x000fb820,"LAB_000fb820","Label","DEFAULT",true
0x000fb832,"LAB_000fb832","Label","DEFAULT",true
0x000fb838,"LAB_000fb838","Label","DEFAULT",true
0x000fb83e,"LAB_000fb83e","Label","DEFAULT",true
0x000fb842,"switchD_000fb7f6::caseD_0","Label","ANALYSIS",true
0x000fb842,"switchD_000fb7f6::caseD_5","Label","ANALYSIS",false
0x000fb842,"switchD_000fb7f6::caseD_7","Label","ANALYSIS",false
0x000fb842,"switchD_000fb7f6::caseD_9","Label","ANALYSIS",false
0x000fb842,"switchD_000fb7f6::caseD_a","Label","ANALYSIS",false
0x000fb842,"switchD_000fb7f6::caseD_b","Label","ANALYSIS",false
0x000fb844,"LAB_000fb844","Label","DEFAULT",true
0x000fb848,"switchD_000fb7f6::caseD_2","Label","ANALYSIS",true
0x000fb860,"DAT_000fb860","Label","DEFAULT",true
0x000fb864,"DAT_000fb864","Label","DEFAULT",true
0x000fb868,"nrf_dfu_set_adv_name_handler","Function","USER_DEFINED",true
0x000fb87a,"LAB_000fb87a","Label","DEFAULT",true
0x000fb880,"DAT_000fb880","Label","DEFAULT",true
0x000fb884,"DAT_000fb884","Label","DEFAULT",true
0x000fb889,"LAB_000fb888+1","Label","DEFAULT",true
0x000fb89a,"switchD_000fb89a::switchD","Label","ANALYSIS",true
0x000fb89e,"switchD_000fb89a::switchdataD_000fb89e","Label","ANALYSIS",true
0x000fb8a4,"LAB_000fb8a4","Label","DEFAULT",true
0x000fb8a6,"switchD_000fb89a::default","Label","ANALYSIS",true
0x000fb8a8,"switchD_000fb89a::caseD_1","Label","ANALYSIS",true
0x000fb8b8,"switchD_000fb89a::caseD_2","Label","ANALYSIS",true
0x000fb8bc,"switchD_000fb89a::caseD_0","Label","ANALYSIS",true
0x000fb8bc,"switchD_000fb89a::caseD_3","Label","ANALYSIS",false
0x000fb8bc,"switchD_000fb89a::caseD_4","Label","ANALYSIS",false
0x000fb8c1,"LAB_000fb8c0+1","Label","DEFAULT",true
0x000fb8d6,"LAB_000fb8d6","Label","DEFAULT",true
0x000fb8d8,"LAB_000fb8d8","Label","DEFAULT",true
0x000fb8dc,"LAB_000fb8dc","Label","DEFAULT",true
0x000fb8e4,"nrf_dfu_settings_additional_erase","Function","USER_DEFINED",true
0x000fb8fa,"LAB_000fb8fa","Label","DEFAULT",true
0x000fb90e,"LAB_000fb90e","Label","DEFAULT",true
0x000fb914,"DAT_000fb914","Label","DEFAULT",true
0x000fb918,"nrf_dfu_settings_adv_name_copy","Function","USER_DEFINED",true
0x000fb928,"LAB_000fb928","Label","DEFAULT",true
0x000fb92c,"DAT_000fb92c","Label","DEFAULT",true
0x000fb930,"bootloader_adv_name_record_valid","Function","USER_DEFINED",true
0x000fb948,"LAB_000fb948","Label","DEFAULT",true
0x000fb94c,"DAT_000fb94c","Label","DEFAULT",true
0x000fb950,"nrf_dfu_settings_adv_name_write","Function","USER_DEFINED",true
0x000fb968,"LAB_000fb968","Label","DEFAULT",true
0x000fb96c,"LAB_000fb96c","Label","DEFAULT",true
0x000fb984,"DAT_000fb984","Label","DEFAULT",true
0x000fb988,"nrf_dfu_settings_backup","Function","USER_DEFINED",true
0x000fb990,"DAT_000fb990","Label","DEFAULT",true
0x000fb994,"nrf_dfu_settings_init","Function","USER_DEFINED",true
0x000fb9aa,"LAB_000fb9aa","Label","DEFAULT",true
0x000fb9ac,"LAB_000fb9ac","Label","DEFAULT",true
0x000fb9b0,"nrf_dfu_settings_progress_reset","Function","USER_DEFINED",true
0x000fb9d4,"DAT_000fb9d4","Label","DEFAULT",true
0x000fb9d8,"nrf_dfu_settings_reinit","Function","USER_DEFINED",true
0x000fba0c,"LAB_000fba0c","Label","DEFAULT",true
0x000fba10,"LAB_000fba10","Label","DEFAULT",true
0x000fba12,"LAB_000fba12","Label","DEFAULT",true
0x000fba46,"LAB_000fba46","Label","DEFAULT",true
0x000fba4e,"LAB_000fba4e","Label","DEFAULT",true
0x000fba52,"LAB_000fba52","Label","DEFAULT",true
0x000fba86,"LAB_000fba86","Label","DEFAULT",true
0x000fba8a,"LAB_000fba8a","Label","DEFAULT",true
0x000fba8e,"LAB_000fba8e","Label","DEFAULT",true
0x000fba98,"DAT_000fba98","Label","DEFAULT",true
0x000fba9c,"DAT_000fba9c","Label","DEFAULT",true
0x000fbaa0,"DAT_000fbaa0","Label","DEFAULT",true
0x000fbaa4,"DAT_000fbaa4","Label","DEFAULT",true
0x000fbaa8,"DAT_000fbaa8","Label","DEFAULT",true
0x000fbaac,"nrf_dfu_settings_write","Function","USER_DEFINED",true
0x000fbad8,"DAT_000fbad8","Label","DEFAULT",true
0x000fbadc,"DAT_000fbadc","Label","DEFAULT",true
0x000fbae0,"nrf_dfu_settings_write_and_backup","Function","USER_DEFINED",true
0x000fbaf6,"LAB_000fbaf6","Label","DEFAULT",true
0x000fbafc,"DAT_000fbafc","Label","DEFAULT",true
0x000fbb00,"nrf_dfu_softdevice_start_address","Function","USER_DEFINED",true
0x000fbb08,"nrf_dfu_transports_close","Function","USER_DEFINED",true
0x000fbb1c,"LAB_000fbb1c","Label","DEFAULT",true
0x000fbb2c,"LAB_000fbb2c","Label","DEFAULT",true
0x000fbb30,"LAB_000fbb30","Label","DEFAULT",true
0x000fbb34,"DAT_000fbb34","Label","DEFAULT",true
0x000fbb38,"DAT_000fbb38","Label","DEFAULT",true
0x000fbb3c,"nrf_dfu_transports_init","Function","USER_DEFINED",true
0x000fbb50,"LAB_000fbb50","Label","DEFAULT",true
0x000fbb5e,"LAB_000fbb5e","Label","DEFAULT",true
0x000fbb62,"LAB_000fbb62","Label","DEFAULT",true
0x000fbb68,"DAT_000fbb68","Label","DEFAULT",true
0x000fbb6c,"DAT_000fbb6c","Label","DEFAULT",true
